VARIABLES ="X","Y","Z","Head","Vx","Vy","Vz","Vsum"
ZONE I=45, J=30, K=20, DATAPACKING=POINT
0.090909 0.068966 0.000000 1.537739 0.217740 0.047888 -0.050285 0.228545
0.113636 0.068966 0.000000 1.430186 0.153746 0.047888 0.035825 0.164968
0.136364 0.068966 0.000000 1.369207 0.057398 0.047888 0.079166 0.108881
0.159091 0.068966 0.000000 1.366449 -0.046739 0.047888 0.069547 0.096512
0.181818 0.068966 0.000000 1.418758 -0.132229 0.047888 0.009801 0.140974
0.204545 0.068966 0.000000 1.508976 -0.177232 0.047888 -0.084907 0.202271
0.227273 0.068966 0.000000 1.610154 -0.169857 0.047888 -0.190794 0.259899
0.250000 0.068966 0.000000 1.692177 -0.111072 0.047888 -0.281283 0.306187
0.272727 0.068966 0.000000 1.729150 -0.014471 0.047888 -0.333503 0.337234
0.295455 0.068966 0.000000 1.705772 0.097045 0.047888 -0.333893 0.350992
0.318182 0.068966 0.000000 1.621104 0.196869 0.047888 -0.281520 0.346849
0.340909 0.068966 0.000000 1.488837 0.261192 0.047888 -0.188316 0.325542
0.363636 0.068966 0.000000 1.333975 0.274827 0.047888 -0.076158 0.289177
0.386364 0.068966 0.000000 1.186759 0.234919 0.047888 0.028478 0.241435
0.409091 0.068966 0.000000 1.075305 0.151641 0.047888 0.100984 0.188377
0.431818 0.068966 0.000000 1.018766 0.045708 0.047888 0.124642 0.141132
0.454545 0.068966 0.000000 1.022691 -0.056701 0.047888 0.094706 0.120323
0.477273 0.068966 0.000000 1.077704 -0.130340 0.047888 0.019557 0.140229
0.500000 0.068966 0.000000 1.161847 -0.157080 0.047888 -0.081353 0.183264
0.522727 0.068966 0.000000 1.245989 -0.130340 0.047888 -0.182263 0.229132
0.545455 0.068966 0.000000 1.301003 -0.056701 0.047888 -0.257412 0.267898
0.568182 0.068966 0.000000 1.304927 0.045708 0.047888 -0.287348 0.294875
0.590909 0.068966 0.000000 1.248388 0.151641 0.047888 -0.263690 0.307930
0.613636 0.068966 0.000000 1.136934 0.234918 0.047888 -0.191184 0.306645
0.636364 0.068966 0.000000 0.989718 0.274827 0.047888 -0.086548 0.292085
0.659091 0.068966 0.000000 0.834856 0.261192 0.047888 0.025610 0.266778
0.681818 0.068966 0.000000 0.702589 0.196869 0.047888 0.118814 0.234878
0.704545 0.068966 0.000000 0.617921 0.097045 0.047888 0.171187 0.202524
0.727273 0.068966 0.000000 0.594543 -0.014471 0.047888 0.170797 0.177972
0.750000 0.068966 0.000000 0.631516 -0.111072 0.047888 0.118577 0.169383
0.772727 0.068966 0.000000 0.713539 -0.169857 0.047888 0.028088 0.178700
0.795455 0.068966 0.000000 0.814717 -0.177232 0.047888 -0.077799 0.199392
0.818182 0.068966 0.000000 0.904935 -0.132229 0.047888 -0.172507 0.222567
0.840909 0.068966 0.000000 0.957244 -0.046739 0.047888 -0.232253 0.241701
0.863636 0.068966 0.000000 0.954486 0.057398 0.047888 -0.241872 0.253160
0.886364 0.068966 0.000000 0.893507 0.153745 0.047888 -0.198531 0.255628
0.909091 0.068966 0.000000 0.785954 0.217740 0.047888 -0.112421 0.249685
0.931818 0.068966 0.000000 0.655438 0.232707 0.047888 -0.004269 0.237622
0.954545 0.068966 0.000000 0.531776 0.193943 0.047888 0.099732 0.223280
0.977273 0.068966 0.000000 0.443701 0.109875 0.047888 0.174330 0.211558
1.000000 0.068966 0.000000 0.411847 0.000000 0.047888 0.201390 0.207006
0.000000 0.086207 0.000000 1.867102 0.000000 0.055513 -0.341605 0.346086
0.022727 0.086207 0.000000 1.835248 0.109875 0.055513 -0.314545 0.337776
0.045455 0.086207 0.000000 1.747173 0.193943 0.055513 -0.239947 0.313481
0.068182 0.086207 0.000000 1.623510 0.232707 0.055513 -0.135946 0.275165
0.090909 0.086207 0.000000 1.492995 0.217740 0.055513 -0.027794 0.226418
